journal_id,signal_date,logged_at,account,sid,name,template,tier,action,ref_close,limit_price,stop_loss,take_profit,position_pct_max,market_regime,in_position,real_entry,real_shares,reason,status,validated_at,fill_date,fill_price,bars_to_fill,exit_date,exit_price,exit_reason,realized_return,hold_days
2026-07-03_1717_universe_SELL,2026-07-03,2026-07-03T21:36:39,universe,1717,長興,three_day_reversal,A,SELL,81.6,,,,0.5,BULL,False,,0,,filled,2026-07-06T21:31:12,2026-07-06,82.4,1.0,,,,,
2026-07-03_2820_universe_BUY,2026-07-03,2026-07-03T21:36:39,universe,2820,華票,monthly_anchor,C,BUY,16.85,16.85,,,0.15,BULL,False,,0,,filled,2026-07-06T21:31:13,2026-07-06,16.85,1.0,,,,,
2026-07-03_4763_universe_BUY,2026-07-03,2026-07-03T21:36:39,universe,4763,材料-KY,donchian_breakout,C,BUY,51.3,49.5,,,0.15,BULL,False,,0,,filled,2026-07-07T21:31:21,2026-07-07,49.5,2.0,,,,,
2026-07-06_6770_Takeshi_BUY,2026-07-06,2026-07-06T21:31:29,Takeshi,6770,力積電,low_vol_pullback,B,BUY,72.6,77.1606,,,0.3,BULL,False,,0,,filled,2026-07-07T21:31:21,2026-07-07,73.0,1.0,,,,,
2026-07-06_6770_universe_BUY,2026-07-06,2026-07-06T21:34:44,universe,6770,力積電,low_vol_pullback,B,BUY,72.6,77.1606,,,0.3,BULL,False,,0,,filled,2026-07-07T21:31:21,2026-07-07,73.0,1.0,,,,,
2026-07-06_6488_universe_BUY,2026-07-06,2026-07-06T21:34:44,universe,6488,環球晶,ensemble_triple_confirm,A,BUY,1335.0,1335.0,,,0.5,BULL,False,,0,,filled,2026-07-07T21:31:21,2026-07-07,1320.0,1.0,,,,,
2026-07-07_3189_Takeshi_SELL,2026-07-07,2026-07-07T21:31:36,Takeshi,3189,景碩,chip_momentum,B,SELL,687.0,,,,0.3,BULL,False,,0,,filled,2026-07-08T21:32:25,2026-07-08,714.0,1.0,,,,,
2026-07-07_2344_Takeshi_SELL,2026-07-07,2026-07-07T21:31:36,Takeshi,2344,華邦電,narrow_range_breakout,B,SELL,174.0,,,,0.3,BULL,True,183.30858,25,,filled,2026-07-08T21:32:25,2026-07-08,177.5,1.0,,,,,
2026-07-07_2344_Katie_SELL,2026-07-07,2026-07-07T21:31:42,Katie,2344,華邦電,narrow_range_breakout,B,SELL,174.0,,,,0.3,BULL,False,,0,,filled,2026-07-08T21:32:25,2026-07-08,177.5,1.0,,,,,
2026-07-07_6515_universe_SELL,2026-07-07,2026-07-07T21:34:45,universe,6515,穎崴,gap_continuation,B,SELL,8025.0,,,,0.3,BULL,False,,0,,filled,2026-07-08T21:32:25,2026-07-08,8035.0,1.0,,,,,
2026-07-07_3008_universe_BUY,2026-07-07,2026-07-07T21:34:46,universe,3008,大立光,mean_reversion,C,BUY,3890.0,4381.49,,,0.15,BULL,False,,0,,filled,2026-07-08T21:32:25,2026-07-08,3950.0,1.0,,,,,
2026-07-07_4938_universe_SELL,2026-07-07,2026-07-07T21:34:46,universe,4938,和碩,roc_reversal,C,SELL,82.3,,,,0.15,BULL,False,,0,,filled,2026-07-08T21:32:25,2026-07-08,83.7,1.0,,,,,
2026-07-07_2344_universe_SELL,2026-07-07,2026-07-07T21:34:46,universe,2344,華邦電,narrow_range_breakout,B,SELL,174.0,,,,0.3,BULL,False,,0,,filled,2026-07-08T21:32:26,2026-07-08,177.5,1.0,,,,,
2026-07-07_3189_universe_SELL,2026-07-07,2026-07-07T21:34:46,universe,3189,景碩,chip_momentum,B,SELL,687.0,,,,0.3,BULL,False,,0,,filled,2026-07-08T21:32:26,2026-07-08,714.0,1.0,,,,,
2026-07-07_5347_universe_BUY,2026-07-07,2026-07-07T21:34:46,universe,5347,世界先進,vwap_revert,C,BUY,175.0,177.43720914245682,,,0.15,BULL,False,,0,,filled,2026-07-08T21:32:26,2026-07-08,176.0,1.0,,,,,
2026-07-07_1802_universe_BUY,2026-07-07,2026-07-07T21:34:46,universe,1802,台玻,low_vol_pullback,S,BUY,64.6,66.97849999999998,,,1.0,BULL,False,,0,,filled,2026-07-08T21:32:26,2026-07-08,64.9,1.0,,,,,
2026-07-07_6116_universe_SELL,2026-07-07,2026-07-07T21:34:46,universe,6116,彩晶,gap_continuation,C,SELL,17.15,,,,0.15,BULL,False,,0,,filled,2026-07-08T21:32:26,2026-07-08,17.45,1.0,,,,,
2026-07-07_2455_universe_BUY,2026-07-07,2026-07-07T21:34:46,universe,2455,全新,simple_dip_buy,A,BUY,318.5,337.392,,,0.5,BULL,False,,0,,filled,2026-07-08T21:32:26,2026-07-08,319.0,1.0,,,,,
2026-07-07_2328_universe_BUY,2026-07-07,2026-07-07T21:34:46,universe,2328,廣宇,simple_dip_buy,A,BUY,49.0,50.96574,,,0.5,BULL,False,,0,,filled,2026-07-08T21:32:26,2026-07-08,49.25,1.0,,,,,
2026-07-08_6271_Takeshi_BUY,2026-07-08,2026-07-08T21:32:41,Takeshi,6271,同欣電,narrow_range_breakout,C,BUY,255.0,257.5,,,0.15,BULL,False,,0,,filled,2026-07-09T21:31:19,2026-07-09,257.5,1.0,,,,,
2026-07-08_6669_universe_BUY,2026-07-08,2026-07-08T21:35:57,universe,6669,緯穎,coppock_buy,B,BUY,5050.0,5050.0,,,0.3,BULL,False,,0,,filled,2026-07-09T21:31:20,2026-07-09,5020.0,1.0,,,,,
2026-07-08_6271_universe_BUY,2026-07-08,2026-07-08T21:35:57,universe,6271,同欣電,narrow_range_breakout,C,BUY,255.0,257.5,,,0.15,BULL,False,,0,,filled,2026-07-09T21:31:20,2026-07-09,257.5,1.0,,,,,
2026-07-08_4904_universe_SELL,2026-07-08,2026-07-08T21:35:57,universe,4904,遠傳,momentum_hold,C,SELL,93.2,,,,0.15,BULL,False,,0,,filled,2026-07-09T21:31:20,2026-07-09,93.6,1.0,,,,,
2026-07-08_2009_universe_SELL,2026-07-08,2026-07-08T21:35:57,universe,2009,第一銅,vwap_revert,C,SELL,38.45,,,,0.15,BULL,False,,0,,filled,2026-07-09T21:31:20,2026-07-09,38.55,1.0,,,,,
2026-07-08_2609_universe_SELL,2026-07-08,2026-07-08T21:35:57,universe,2609,陽明,deep_dip_long_hold,C,SELL,52.3,,,,0.15,BULL,False,,0,,filled,2026-07-09T21:31:20,2026-07-09,52.5,1.0,,,,,
2026-07-08_3406_universe_SELL,2026-07-08,2026-07-08T21:35:57,universe,3406,玉晶光,narrow_range_breakout,C,SELL,612.0,,,,0.15,BULL,False,,0,,filled,2026-07-09T21:31:20,2026-07-09,615.0,1.0,,,,,
2026-07-08_2880_universe_SELL,2026-07-08,2026-07-08T21:35:57,universe,2880,華南金,ensemble_dual_momentum,C,SELL,39.7,,,,0.15,BULL,False,,0,,filled,2026-07-09T21:31:20,2026-07-09,39.7,1.0,,,,,
2026-07-09_2344_Takeshi_BUY,2026-07-09,2026-07-09T21:31:36,Takeshi,2344,華邦電,narrow_range_breakout,B,BUY,176.5,184.0,,,0.3,BULL,True,222.1,5,,filled,2026-07-13T21:32:53,2026-07-13,181.5,1.0,,,,,
2026-07-09_2344_Katie_BUY,2026-07-09,2026-07-09T21:31:42,Katie,2344,華邦電,narrow_range_breakout,B,BUY,176.5,184.0,,,0.3,BULL,False,,0,,filled,2026-07-13T21:32:53,2026-07-13,181.5,1.0,,,,,
2026-07-09_2344_universe_BUY,2026-07-09,2026-07-09T21:34:52,universe,2344,華邦電,narrow_range_breakout,B,BUY,176.5,184.0,,,0.3,BULL,False,,0,,filled,2026-07-13T21:32:53,2026-07-13,181.5,1.0,,,,,
2026-07-09_1456_universe_SELL,2026-07-09,2026-07-09T21:34:52,universe,1456,儒鴻,golden_cross,C,SELL,13.35,,,,0.15,BULL,False,,0,,filled,2026-07-13T21:32:53,2026-07-13,13.55,1.0,,,,,
2026-07-09_1717_universe_BUY,2026-07-09,2026-07-09T21:34:52,universe,1717,長興,three_day_reversal,A,BUY,73.8,73.8,,,0.5,BULL,False,,0,,filled,2026-07-13T21:32:53,2026-07-13,73.8,1.0,,,,,
2026-07-09_2880_universe_BUY,2026-07-09,2026-07-09T21:34:52,universe,2880,華南金,ensemble_dual_momentum,C,BUY,38.85,38.85,,,0.15,BULL,False,,0,,filled,2026-07-13T21:32:54,2026-07-13,38.85,1.0,,,,,
2026-07-09_5536_universe_BUY,2026-07-09,2026-07-09T21:34:53,universe,5536,聖暉,low_vol_pullback,B,BUY,1215.0,1284.6981339154513,,,0.3,BULL,False,,0,,filled,2026-07-13T21:32:54,2026-07-13,1245.0,1.0,,,,,
2026-07-09_3010_universe_SELL,2026-07-09,2026-07-09T21:34:53,universe,3010,華立,style1_pullback,—,SELL,117.5,,,,0.0,BULL,False,,0,ATR停損 stop=120.37,filled,2026-07-13T21:32:54,2026-07-13,118.0,1.0,,,,,
2026-07-13_1809_Takeshi_BUY,2026-07-13,2026-07-13T21:33:10,Takeshi,1809,中釉,vwap_revert,B,BUY,47.65,48.62499154852583,,,0.3,BULL,False,,0,,pending,,,,,,,,,
2026-07-13_4958_Takeshi_BUY,2026-07-13,2026-07-13T21:33:10,Takeshi,4958,臻鼎-KY,gap_continuation,C,BUY,646.0,,,,0.15,BULL,True,615.3333,3,,pending,,,,,,,,,
2026-07-13_2303_Takeshi_BUY,2026-07-13,2026-07-13T21:33:10,Takeshi,2303,聯電,ensemble_dip_vote,A,BUY,153.5,153.5,,,0.5,BULL,False,,0,,pending,,,,,,,,,
2026-07-13_2474_Takeshi_BUY,2026-07-13,2026-07-13T21:33:10,Takeshi,2474,可成,simple_dip_buy,C,BUY,192.5,192.8316,,,0.15,BULL,False,,0,,pending,,,,,,,,,
2026-07-13_2303_Katie_BUY,2026-07-13,2026-07-13T21:33:16,Katie,2303,聯電,ensemble_dip_vote,A,BUY,153.5,153.5,,,0.5,BULL,False,,0,,pending,,,,,,,,,
2026-07-13_2426_Katie_SELL,2026-07-13,2026-07-13T21:33:16,Katie,2426,鼎元,double_pullback,B,SELL,67.1,,,,0.3,BULL,False,,0,,pending,,,,,,,,,
2026-07-13_2303_universe_BUY,2026-07-13,2026-07-13T21:36:20,universe,2303,聯電,ensemble_dip_vote,A,BUY,153.5,153.5,,,0.5,BULL,False,,0,,pending,,,,,,,,,
2026-07-13_2345_universe_SELL,2026-07-13,2026-07-13T21:36:20,universe,2345,智邦,narrow_range_breakout,B,SELL,2405.0,,,,0.3,BULL,False,,0,,pending,,,,,,,,,
2026-07-13_2474_universe_BUY,2026-07-13,2026-07-13T21:36:20,universe,2474,可成,simple_dip_buy,C,BUY,192.5,192.83159999999998,,,0.15,BULL,False,,0,,pending,,,,,,,,,
2026-07-13_2426_universe_SELL,2026-07-13,2026-07-13T21:36:20,universe,2426,鼎元,double_pullback,B,SELL,67.1,,,,0.3,BULL,False,,0,,pending,,,,,,,,,
2026-07-13_4958_universe_BUY,2026-07-13,2026-07-13T21:36:20,universe,4958,臻鼎-KY,gap_continuation,C,BUY,646.0,,,,0.15,BULL,False,,0,,pending,,,,,,,,,
2026-07-13_6488_universe_SELL,2026-07-13,2026-07-13T21:36:20,universe,6488,環球晶,ensemble_triple_confirm,A,SELL,1485.0,,,,0.5,BULL,False,,0,,pending,,,,,,,,,
2026-07-13_1809_universe_BUY,2026-07-13,2026-07-13T21:36:20,universe,1809,中釉,vwap_revert,B,BUY,47.65,48.62499154852583,,,0.3,BULL,False,,0,,pending,,,,,,,,,
